tweet_id,sentiment,author,content
1752504742,trust,ShelbyStroman,@WeTheTRAVIS goodnight lovely
1752504942,trust,bree_2013,"wow, so x-men was pretty much amazing. i love wolverine."
1752505054,joy,xXgreenXx,ok.  i got my nails done to day an the are sweet.
1752505136,joy,xChristinaMarie,@Jaimie_tv LOL no girl I'm only 17! Too young for college! But yay congrats to us  where does downtown graduate at?
1752505149,trust,thinkkindness,Gave my dog a bath &amp; and then jumped in the mud - gotta love it!
1752505303,joy,smurfetterox86,"LOVED AP Tour in Columbus, OH last night! I'm still exhausted! Goin to bed now so sweet dreams!! gnight!!"
1752505427,joy,myzchaos,"@MeredthSalenger Ur so cute..I'm a fan of Dream A Little Dream, This Kiss and appearances like in Dawson's Creek  Make more flicks!"
1752505543,surprise,michsineath,@mandiengram Ha! Did she find out? The only thing Google came up with was some database acronym and &quot;dibbs&quot; on the front seat aka shotgun
1752505575,trust,jaepamandanan,http://twitpic.com/4wi9p - playing with ethan. i love you baby
1752505643,surprise,deaninwaukesha,@chrisfromracine That's for sure. That's why I intentionally turn my thought processes to the silly
1752505785,joy,CheeseySpoot,Rey Mysterio is so awesome
1752505836,trust,gelianca,"Happy Mother's Day to all the amazing women who put up with us crazy, demanding children. Thank you.  Very very much."
1752505843,joy,leleana,"@princessdeleon AWESOME! It feels very fulfilling, doesn't it?  I'm gonna work on SOOOO many people over the summer! Totally excited!"
1752505909,joy,tanmays,"just woke up, having coffee, listening to Music, reading RSS...Sunday feels great"
1752505962,anger,joelbirch,@mimicariad Socksy's just plucky and independent to Caspar's lazy and attention seeking
1752506015,joy,KfernRUNS,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!
1752506232,trust,xxitslovexx,@claudiaintouch Yeah! I want it too. I love that &quot;Falling Slowly&quot; song. It keeps playing in my head.
1752506280,sadness,estrella_bby,this is how we do itttt
1752506292,trust,auxavy,happy mother's day!
1752506302,trust,Kadynsmama,@rickyhorror but I don't want to hurt you
1752506446,joy,_lefashion_,beach...yummy steak and catching up on 'lost' with my man...lovely day
1752506586,joy,CajunFerreira,@CiaoBella50 Evening! How are you this Sat night?
1752532090,trust,OmigoditsXTY,@shoshanabean im following because of @conorclancy  yaaaaaay conor!
1752532402,anger,Konzadesign,a bedtime story pls....
1752532630,trust,scy_krylief,I love my memories. It's almost like re-reading my favourite book all over again
1752532631,joy,radpro,@meesabythewater thank you so much
1752532751,joy,LMRB,"@LindzluvsNKOTB I'm not going on the cruise. Wish I was, but I'm just going on vacation. Thanks though"
1752532760,trust,Wolfranco,@positron76 cant fuckin wait mate!!! it is goin to fantastic. its made my week
1752532770,trust,cagatorgirl,be sure to tell your Mom you love her and thank her for putting up with you!
1752532969,trust,Tori_Thompson,@thewildjoker I selected 4 people today out of my list. Out of 300 or so I picked the 4 that made me laugh!
1752533015,joy,heatherbot5000,making margaritas and about to watch Milk. Good times
1752533017,trust,roshroxx,Just downloaded music for over an hour.  Love when that happens
1752533050,trust,SherylNotCrow,@ahecht25 Thanks Amy!  That video is so awesome!  Did you see TMH?  He's amazing in that too!! Bouncy Bouncy Bouncy!!!
1752533260,sadness,PrincesssRosiee,Soo Tired. My head hurts. I Love Andy sooooo much!
1752533286,joy,ShortlyTi,Just ordered henna! I'll be a redhead again in a few weeks.
1752533434,trust,iGrace,was busy talking with mom and bhabhi.. they liked the cards bro and me made for them  now waiting for sis to get back from Church..
1752533474,joy,spiderw0mana,@Dog_EaredPages Yay!  I can't wait to come in the bookstore and gets some new books
1752533488,trust,whitelight,Happy mothers day!
1752533506,trust,Pengygirl,X-men movie was pretty good. Kinda predictable @ points but good action sequences
1752533510,joy,shawnaaaa,@em1234 hahhaha indeed  kinda like the spoon... hahaha
1752533558,joy,JMost,@johncmayer That widewale courduroy'll get ya everytime!
1752533566,joy,abercrombieceo,is drinking. Yay!
1752533719,sadness,Goldenkiwi12,@imfunsizee and jarita i'm going home now and i'm with two hot guys  drool.
1752533749,trust,recruitchicago,Just have to say again how much I like the new twitteriffic
1752533806,joy,shamara99,@SouthPhilly_Mel thanks that was nice of u and I appreciate u
1752533936,trust,vanidasavory,I Love All Time Low
1752534069,trust,gilliamvocals,I truly praise God for my mom-the greatest mother in the world  Happy mother's day to all of the mothers reading this. Enjoy your day!
1752534181,anger,xgelicax,"finished!  took me about two hours, but i got a &quot;B&quot; on it"
1752534207,trust,MrsPiNeApLe,HaPPy Mothers Day!!!
1752534357,joy,Mommykins41,"@NightShade10 Wooops! Meant I agree with Boomstone..trying 2 reply 2 both, LOL. Happy Mothers Day to you as well!  TTY soon!"
1752534411,joy,trustyfoto,Watching the Twins handle the Mariners again!! Whoo-hoo!!!  Tony http://www.trustyfotografie.com
1752534459,trust,ladykayy,Ugh what an amazing night. Time for bed! I know i'm gonna sleep well. And with no getting up early!  good night!
1752534585,surprise,TempeHanna,Omg amazing twist! This is a crazy awesome movie
1752534616,joy,kluless65,"@AClockworkToad yw, it gets really hot there in the middle of the summer like 110+ but right now its perfect! and less then an hour away."
1752534625,trust,Mpegg,@tamamic - Definitely following @TorontoStarMaps - I've been &quot;following&quot; the creator of this feature since 2005!
1752534638,joy,Matik72,@QueenofSpain Good night Erin!  i wouldn't say that this is early or that you are old.
1752534982,joy,AniGetThatGun,that was reallly good
1752534998,joy,auti_J,Spending QT with the hubby
1752535001,joy,Tins_Ohh,haha so bored...but happy mothers day!
1752535007,trust,tayswift13,@MrPresident92 I was just about to put in &quot;@&quot; and then my username.. Wow.
1752535134,trust,annettesaavedra,Writing Mother's Day cards for my mom and gran...  hurray!
1752535215,joy,nathynechaeff,Going to bed! Happy mother's day for every mom here!
1752535327,joy,becymay,@Buchautor thanks for the follow friday
1752535472,sadness,inuyaki,@PurpleFoodie yeah...I hope it turns out... 20 more minutes!
1752535748,trust,alanazoulay,@David_Henrie you are amazingg. replyy! it's a dream come true if you would reply to me
1752535798,joy,cariquinn,"@ashleynewcomb Oh yeah, lots of rambly goodness. LOL You have mail.  Bed? This is early for me. ;) Probably why I'm an insomniac, huh?"
1752535839,joy,MaxnOut,@laurenconrad http://twitpic.com/4wh4d - LAUREN is AMAZING....well from what I see on the hills lol  Seem like a great friend to have!!
1752535973,trust,jensinspired,@tabbycat224 yay!
1752535979,surprise,Music_Al,awesome night in the city
1752536132,joy,TJMembers,"we finally hit 1,000 friends! thanks!"
1752536207,joy,eekanem,hey chelsee its amiera!   &lt;ufc&gt;
1752562320,trust,Mmunoz2,Happy mothers day mom!!!  i love you.
1752562323,trust,kahhhhla,praying the rosary with my family!
1752562354,surprise,A1ix,omg patron is 1ofmy FAVS  @NOEL4PRESIDENT im so jealous icant do 10 but i can do 5 so make it 15  so serious im in alabama visitin fam
1752562364,joy,musicjelly,watching &quot;Look for a Star&quot; with mom again  lub ah C hehe
1752562405,surprise,birdiebreeze,@TheBeatles Time to reissue all @TheBeatles albums on vinyl!  yesss! that would be fab! fab! fab!
1752562430,joy,k_pamplemousse,@VancityAllie they shall win
1752562626,trust,Shannoxo,how r u feeling? and when r u guys coming back to canad?... come to vancouver!
1752562730,joy,cannus,Hanging with kevin tomorrow!  out goes being productive.
1752562804,joy,nicolepenney,@artistiquemeg wooohooo! I'm fourth row back
1752562815,trust,kimballroundy,I'm Having a Baby Girl! (In the next 17 Days!) I think I'm gonna keep this handy  http://budurl.com/f9p5 Funny Stuff!
1752562877,joy,onewayhisway7,Awesome  I saw it thursday night. It is so great. 100% perfect casting.
1752562909,joy,twi_obsessed_xo,"Watching Twilight again  !!! &lt;3 I'm watching the Audio Commentary, it's sooo funny ;)"
1752562979,joy,mcarta7,"writing out mother's day cards to mom, aunts, and AMYYYY can't wait for her to be a mommy"
1752563127,joy,claralim,Is having awesome fruits and vegetable juice at the opening of Lam's noodles at 8@tradehub21  http://tinyurl.com/r65c68
1752563279,sadness,jooooee,"OMG, time to sleep, today was an horror, i really hope best weekends *---*..Goodnight buddies"
1752563418,joy,suprlatina,@MollyMazy aww!  happy mother's day to you too girlie! kingston is lucky to have such a great mommy!
1752563487,trust,Beffawup,I love all my friends  @christickell @micahdwhitehead @johndavidwright @vivianleighturn and drew were fun tonight
1752563563,joy,xt0rrent,"Celebrated 18,000 plays on Last.fm with Dez Moines by #tdwp http://bit.ly/GWUHX"
1752563778,sadness,Carrie_Lane,OFFICIALLY booked for seattle with @cfine1 and @ebotkin12 it's going to be THE best birthday weekend EVER!  @bradlawrence :you made me sad
1752563858,trust,KaraMAdams,Still love &quot;The Sizzler&quot; though...and Chuck NIce. And Doug Benson. And Paul Scheer. And Nick Kroll.  Love me some geeks
1752563892,joy,LynnAdams1179,If I'm up with Brooklyn when I'm suppose to sleep in...I'll call you  @ LadyBug602
1752563895,surprise,splitenz,@chiwhitesox i need 2 b getting 2 sleep 4 the night. Have a good sunday
1752564030,sadness,Tifferz1517,"I &lt;3 Rupert Grint......&amp; of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him"
1752564040,trust,eclecticeddie,"@kathyIreland Hugs 4 kathy. Though my mom's in heaven, I know she's smiling at my accomplishments &amp; all the people who keep me positive."
1752564092,joy,j_sho,I received some excellent birthday presents!  Party was the usual success.
1752564116,trust,jeanninesioco,@glammyts happy mum's day to ur mom  say you're from the philippines too?
1752564123,trust,lynnrose14,First Happy Mothers Day  Second what is it that makes us think the way we do? Why do we feel the way we feel? I dont know but i wish i did
1752564153,trust,mynameiskaye,"@DeLaSelis no... But I met a new graphic design friend, so that was dooope!!!"
1752564275,joy,chinkleDC,@scalzi Happy frickin' birthday!  Try not to be too bitter about sharing your day with your lovely wife and all other mothers out there.
1752564543,trust,pnay,I have the immense pleasure of being entertained by Pride &amp; Prejudice for the 3rd time and I must say that I find it very much agreeable
1752564630,trust,xOxOjennatoOr,@laurenconrad http://twitpic.com/4wh4d - so cute ii love this
1752564774,trust,zoemoon,"Happy Mothers Day all!  Hugs and love, Zoe"
1752564785,surprise,chrisandcaleb,@DanielJeffreys we won't be home till like next month
1752564981,anger,momsontheedge,@KelsyC That just doesn't sound appetizing.
1752564999,sadness,nkole,@LaurenBakarian: i miss you
1752565041,joy,thatladyj,@bsaeed it was nice to meet you tonight &amp; thanks!!
1752565078,joy,skittlesxlove,@angelemotion yayyy for new videos by amazing people
1752565255,trust,sipthegreentea,"@heynadine - not early at all, just say you are running on eastern time  hope you had fun at your auditions! canada ftw!"
1752565289,trust,neonspiders,"@ShelbyStroman yes!! it is, like, super-glued inside my head."
1752565359,joy,FabulousJames,Hangin out with some cool ass people.  http://short.to/8j3p
1752565398,joy,andrealown,"@bingofuel Why yes, we did see @CaryWilliams tonight. Delicious dinner by chef Geoff chez A-Lo/G-Mo.  Hope to see him again pre-departure"
1752589750,joy,VilandraAlya,She has an awsome voice. Bored nothin to do i should really consider  going back to school yeah right i'd rather cry of boredom  forever
1752589763,trust,phillippbrewer,"Ruff, Ruff, says my sweet little mini chu-weeny dog. Her name is Ziggy and she is just too darn cute for her own good. She says hey guys."
1752589780,surprise,CynthiaY29,@gregbd you can explore the site 2 and find cool stuff
1752589916,joy,betteboo5,silly you are right here with me
1752589958,trust,zood0rk,Cathylo-fran! I'm glad i can vent out to you about this. Thanks for being here for me bestfriend
1752590004,trust,godlesswoman,I have been married 1 year to the most wonderful man
1752590262,trust,ToKyOBuBbLeS,@Michaelcopon: Awesome. Tell me if its good. I might watch it
1752590346,sadness,JJLaBarbera,@ninjapixie83 Sorry for your loss.  I know how you feel.  She or he was a lucky cat.
1752590471,joy,mamakatz,"@Scorch_Mom Emailed you - it'll be on the porch anytime. If you come tomorrow, we'll have to miss you! Don't worry about knocking!"
1752590487,trust,gabpreston,yay mothers day  i love mi madre
1752590550,joy,JPhilipson,@alphonso I'm in SF right now
1752590555,joy,RaquelChristine,"watching Season 2, episode 1 of House before bed... what a great bedtime story"
1752590564,joy,MaanElizabeth,Looking forward to having Dinner with Family and Friendsss! Happy Mothers Day to all the Moms out there!
1752590598,surprise,coerter,Had a fun late night talk with @koerter  Good night world.
1752590675,surprise,AprilFilms,@AspaPhoto Ahhhh \you are soo smart  Thanks for this schooling of thoughts
1752590677,joy,aleksagosto,@Im_2nd aww thanks!
1752590678,trust,armylovelife,"@colorarmy: I'll keep y'all in my prayers but welcome back to TX  Hope you have a good,safe flight"
1752590710,sadness,Susanlmt,@LisaBernart Great to meet you! Thanks for the use of your umbrella...I hope you ate and got some sleep!
1752590796,sadness,SUGARvampchick,@jtimberlake DAMN YOU KILLED IT ON SNL...THAT WAS GOOD STUFF I WAS CRYING W/LAUGHTER @jimmyfallon broke you i love it
1752590860,joy,drakoboy,"time for The Great Yakuza Horror Theatre, wish me luck"
1752590909,joy,reezie90,Is watching &quot;It takes Two&quot;.... such a classic lol
1752590914,anger,scarlet121,"Shoot, are we all done with the mustard jokes now?"
1752590956,joy,ukdjgrl210,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone
1752591038,joy,ChrisLejarzar,"and goodnight, twitterland! hope all of your weekends are going great!"
1752591102,anger,BlazedOutMusic,@gnxmusic But I am with you... I hate doing it... can't we just make music and magically not have to worry about money  awe... sigh...LOL
1752591237,joy,Tamara_Adine,Ate too much vegetarian pizza for dinner! But it was so good
1752591272,anger,Sabrinakay08,@roberto121 that's some serious shit steve. why didn't you send me pictures or call me!! You know i love a good yard sale.
